Name,Movie,Line,Sentiment,Irony,Hate,Intimacy
Jasper Sitwell,winter_soldier.txt,"How could it not? The 21st century is a digital book. Zola taught HYDRA how to read it. [Steve and Natasha look at him in confusion] Your bank records, medical histories, voting patterns, e-mails, phone calls, your damn SAT scores. Zola's algorithm evaluates people's past to predict their future.",-0.05,[ 0.45699173 -0.08088018],[ 1.7205728 -1.7467426],0.039187103509902954
Steve Rogers,winter_soldier.txt,And what then?,0.0,[ 1.6946795 -0.9167851],[ 1.4769515 -1.3806609],0.0448479950428009
Jasper Sitwell,winter_soldier.txt,"Oh, my God. Pierce is gonna kill me.",0.0,[ 1.5000463  -0.62001187],[ 1.4064441 -1.4513727],0.16214005649089813
Steve Rogers,winter_soldier.txt,What then?!,0.0,[ 0.9380491 -0.2025724],[ 1.4958919 -1.3373066],0.03318825364112854
Jasper Sitwell,winter_soldier.txt,Then the Insight Helicarriers scratch people off the list. A few million at a time.,-0.2,[-0.39219087  0.7036386 ],[ 1.449338  -1.3528229],0.019146233797073364
Jasper Sitwell,winter_soldier.txt,[as Sam drives them to Triskelion] HYDRA doesn't like leaks.,0.0,[ 0.5644654  -0.09825432],[ 1.3241526 -1.6147232],0.023817360401153564
Sam Wilson,winter_soldier.txt,So why don't you try sticking a cork in it.,0.0,[ 0.9032228 -0.310101 ],[ 1.215643  -1.1614479],0.06521308422088623
Natasha Romanoff,winter_soldier.txt,"Insight's launching in sixteen hours, we're cutting it a little bit close here.",-0.39375,[ 1.1346974  -0.59288883],[ 1.8957399 -1.8265318],0.025306791067123413
Steve Rogers,winter_soldier.txt,I know. We'll use him to bypass the DNA scans and access the Helicarriers directly.,0.1,[0.2766818  0.31608894],[ 1.7749935 -1.7869167],0.02686479687690735
Jasper Sitwell,winter_soldier.txt,"What?! Are you crazy? That is a terrible, terrible idea. [suddenly the Winter Soldier lands on the car roof, pulls Sitwell out through the window and throws him into the oncoming traffic, killing him, he then starts shooting at them until Steve pulls the break handle making the Winter Soldier drop down onto the street, as another car smashes into the trio's car and pushes them along, the Winter Soldier jumps back onto their car, smashes through the windscreen and pulls out the steering wheel]",-0.4592592592592592,[ 1.6623328 -1.033322 ],[ 1.1250914 -1.2888345],0.05224168300628662
Sam Wilson,winter_soldier.txt,"Shit! [Natasha starts shooting at him but the Winter Soldier jumps onto the vehicle behind them, as the trio's car is being pulled off the road Steve holds on to the car door]",-0.325,[ 1.1573795  -0.61274946],[ 1.2481385 -1.3573006],0.030952543020248413
Steve Rogers,winter_soldier.txt,"Hang on! [he breaks open the door, holding onto Natasha and Sam, they slide on the car door through the streets] [the Winter Soldier is joined by HYDRA agents and they start shooting at them, the trio scatter and run off in different directions with the Winter Soldier shooting at Natasha but she manages to shoot him in his eye goggle mask and run off]",0.0,[ 1.4854047  -0.95525813],[ 0.895414 -1.149495],0.04198619723320007
Sam Wilson,winter_soldier.txt,"Go, I got this! [the Winter Soldier thinks he's found Natasha hiding behind a car as he can hear her voice]",-0.4,[ 1.415985  -0.6005324],[ 1.4997967 -1.6844143],0.06907141208648682
Natasha Romanoff,winter_soldier.txt,"I make an LZ, twenty-three hundred block of Virginia Avenue. Rendezvous two minutes. Taking fire above and below expressway. Civilians threatened. Repeat, civilians threatened. [he rolls a bomb towards where he thinks she's hiding. As the bomb rolls behind the car we see that Natasha isn't actually there but a recording over her voice is being played back on a phone] I make an LZ, twenty-three hundred block at Virginia Avenue. Rendezvous two minutes. [as the bomb explodes Natasha jumps onto the Winter Soldiers back and tries to kill him but he throws her off, she starts running off as he goes after her]",-0.0833333333333333,[ 1.4492867 -0.8484409],[ 0.75154054 -0.98998   ],0.042839497327804565
Natasha Romanoff,winter_soldier.txt,"[to the civilians as she tries to get away from the Winter Soldier] Get out of the way! Stay out of the way! [suddenly she gets shot in the shoulder, she falls and looks around her, as the Winter Soldier comes up from behind to shoot her Steve jumps in and attacks him, they fight and in the process the Winter Soldier takes Steve's shield and throws it at him but Steve manages to avoid being hit, after battling it out more the Winter Soldier's mask comes off, as he looks around at Steve we learn the true identity of the Winter Soldier; Bucky Barnes]",0.0587499999999999,[ 1.5022085 -1.0228798],[ 0.8097029 -1.0804018],0.05559256672859192
Steve Rogers,winter_soldier.txt,Bucky?,0.0,[ 1.7656713 -1.0243446],[ 1.3119603 -1.4293733],0.030167609453201294
Brock Rumlow,winter_soldier.txt,"Drop the shield, Cap! On your knees! Get on your knees! Now! Get down! Get down! [Steve holds his hands up] Get on your knees! Down! [he kicks Steve's leg and Steve kneels down] Don't move. [Rumlow looks at the helicopter flying above them and warns Rollins who's holding Steve at gunpoint] Put the gun down. Not here. Not here! [Rollins lowers his gun, the HYDRA agents then take Steve, Sam, and Natasha into custody]",-0.1636574074074074,[ 1.6594237  -0.98498255],[ 1.1399556 -1.4573826],0.09123557806015015
Steve Rogers,winter_soldier.txt,It was him. He looked right at me like he didn't even know me.,0.2857142857142857,[ 1.2786213 -0.4950107],[ 1.6825956 -1.7031783],0.14149528741836548
Sam Wilson,winter_soldier.txt,How's that even possible? It was like seventy years ago.,0.0,[ 1.3800578  -0.76709986],[ 1.5612843 -1.5163721],0.02786993980407715
Steve Rogers,winter_soldier.txt,"Zola. Bucky's whole unit was captured in '43, Zola experimented on him. Whatever he did helped Bucky survive the fall. They must have found him and...",0.2,[ 1.5468781  -0.82768595],[ 1.5805253 -1.856594 ],0.06759870052337646
Natasha Romanoff,winter_soldier.txt,"None of that's your fault, Steve.",0.0,[ 0.85091466 -0.3177557 ],[ 1.7217189 -1.6206254],0.175827294588089
Steve Rogers,winter_soldier.txt,"Even when I had nothing, I had Bucky. [Sam notices Natasha is bleeding from her shoulder and looks at the guards]",0.0,[ 1.7263851  -0.92178786],[ 1.6975619 -1.8859075],0.10919511318206787
Sam Wilson,winter_soldier.txt,"We need to get a doctor here. We don't put pressure on that wound she's gonna bleed out here in the truck. [suddenly one of the guards pulls out an electric rod and neutralizes the other guard and knocks him out, the guard is revealed to be Hill as she takes off her helmet]",-0.0625,[ 1.7246357 -0.9265176],[ 0.7388052 -0.8211715],0.13545218110084534
Maria Hill,winter_soldier.txt,Ah. That thing was squeezing my brain. [Sam looks at her in confusion; to Steve] Who's this guy? [Rumlow's crew stop their vehicles and get out],0.0,[ 1.7519631 -1.0641098],[ 1.7240553 -1.8385988],0.14682087302207947
Brock Rumlow,winter_soldier.txt,"Three holes. Start digging. [they go over to the van holding Steve, Sam and Natasha and as they open the door they find it empty with one of the guards left unconscious and massive burnt whole on the car floor]",0.02,[ 1.7189752 -1.1435682],[ 1.6916924 -1.8617519],0.04747018218040466
Maria Hill,winter_soldier.txt,GSW. She's lost at least a pint.,-0.3,[ 1.596531  -0.9339534],[ 0.7501464 -0.5463747],0.09133437275886536
Sam Wilson,winter_soldier.txt,Maybe two.,0.0,[ 0.8563692  -0.05911398],[ 1.1686498 -1.041186 ],0.029597818851470947
Maria Hill,winter_soldier.txt,"She'll want to see him first. [Hill takes them to Fury who's alive and lying in bed, the trio look at him in shock]",0.175,[ 1.6035389 -0.8853195],[ 1.685342  -1.8390269],0.1182505190372467
Nick Fury,winter_soldier.txt,"About damn time. [later as Natasha's wound is being treated] Lacerated spinal column, cracked sternum, shattered collarbone, perforated liver, one hell of a headache.",0.0,[ 1.7187812  -0.99090993],[ 1.6773173 -1.5726339],0.17247845232486725
Nick Fury,winter_soldier.txt,"Oh, let's not forget that. Otherwise, I'm good.",0.7,[ 0.92305285 -0.43599382],[ 1.4151695 -1.4041964],0.1497320830821991
Natasha Romanoff,winter_soldier.txt,"They cut you open, your heart stopped.",0.0,[ 1.2283118 -0.3945537],[ 1.8390635 -1.6764338],0.17476564645767212
Nick Fury,winter_soldier.txt,"Tetrodotoxin B. Slows the pulse to one beat a minute. Banner developed it for stress. Didn't work so great for him, but we found a use for it.",0.45,[ 0.9930378 -0.4072009],[ 2.0081334 -2.0950696],0.05250495672225952
Steve Rogers,winter_soldier.txt,Why all the secrecy? Why not just tell us?,0.0,[ 1.955257  -1.0990425],[ 1.6385046 -1.5448449],0.07902970910072327
Maria Hill,winter_soldier.txt,Any attempt on the director's life had to look successful.,0.75,[-0.80651563  1.0263627 ],[ 2.1020799 -1.9552346],0.07195642590522766
Nick Fury,winter_soldier.txt,"Can't kill you if you're already dead. Besides, I wasn't sure who to trust.",0.15,[ 2.026266  -1.1353213],[ 1.5207301 -1.6481987],0.08883023262023926
Steve Rogers,winter_soldier.txt,"Bucky, no! [he then has flashback to after he's picked up by Hydra agents]",0.0,[ 1.1746424  -0.44981143],[ 1.3606997 -1.6323129],0.025431126356124878
Alexander Pierce,winter_soldier.txt,"Mission report. [Bucky; looking blank, doesn't respond] Mission report, now. [Pierce moves closer to Bucky and suddenly strikes him hard in the face]",-0.0972222222222222,[ 1.6159834 -1.0114151],[ 1.6834526 -1.9769591],0.02569103240966797
Alexander Pierce,winter_soldier.txt,You met him earlier this week on another assignment.,0.0,[ 0.53295094 -0.26494414],[ 2.2021217 -2.093436 ],0.05314171314239502
Alexander Pierce,winter_soldier.txt,"Your work has been a gift to mankind. You shaped the century, and I need you to do it one more time. Society is at a tipping point between order and chaos. Tomorrow morning we're gonna give it a push. But, if you don't do your part, I can't do mine, and HYDRA can't give the world the freedom it deserves.",0.5,[ 2.0597818 -1.2443386],[ 1.6514385 -1.8301572],0.14163710176944733
Alexander Pierce,winter_soldier.txt,Prep him.,0.0,[0.5085117  0.04974786],[ 0.9043926  -0.85362744],0.07662951946258545
Alexander Pierce,winter_soldier.txt,Then wipe him and start over. [the scientists strap Bucky in his chair and then place a teeth shield in his mouth as they begin the process of wiping his brain with Bucky screaming in pain],0.0,[ 0.9125255  -0.17350435],[ 1.4626299 -1.5224026],0.16754168272018433
Nick Fury,winter_soldier.txt,"[looking at a photo of Pierce] This man declined the Nobel Peace Prize. He said, ""Peace wasn't an achievement, it was a responsibility."" See, it's stuff like this that gives me trust issues.",0.0,[0.21069057 0.37864828],[ 2.0073364 -2.2540207],0.03891316056251526
Natasha Romanoff,winter_soldier.txt,We have to stop the launch.,0.0,[0.462519   0.19501612],[ 1.5046753 -1.4040443],0.02359825372695923
Nick Fury,winter_soldier.txt,I don't think the Council's accepting my calls anymore. [Fury opens a case containing three chips],0.0,[ 1.6631916 -0.8739202],[ 1.7847031 -1.9522289],0.03904274106025696
Sam Wilson,winter_soldier.txt,What's that?,0.0,[ 2.0485668 -1.046986 ],[ 1.2492839 -1.2368416],0.027281612157821655
Maria Hill,winter_soldier.txt,"Once the Helicarriers reach three thousand feet, they'll triangulate with Insight satellites becoming fully weaponized.",0.45,[-0.6516858  1.2013954],[ 1.6799097 -1.5168546],0.022468477487564087
Nick Fury,winter_soldier.txt,We need to breach those carriers and replace their targeting blades with our own.,0.6,[-0.01159907  0.6067674 ],[ 1.0312824 -0.8727899],0.023805856704711914
Maria Hill,winter_soldier.txt,"One or two won't cut it. We need to link all three carriers for this to work, because if even one of those ships remains operational a whole lot of people are gonna die.",0.2,[ 1.4803377  -0.73979056],[ 1.1689528 -1.2486252],0.02128031849861145
Nick Fury,winter_soldier.txt,"We have to assume everyone aboard those carriers is HYDRA. We need to get pass them, insert the server blades, and maybe, just maybe, we can salvage what's left...",0.0,[ 1.2587892 -0.6643913],[ 1.1712316 -1.290479 ],0.0201340913772583
Steve Rogers,winter_soldier.txt,"We're not salvaging anything. We're not just taking down the carriers, Nick, we're taking down SHIELD.",-0.1555555555555555,[ 1.4107094 -0.7684817],[ 1.5475513 -1.6870924],0.026072204113006592
Nick Fury,winter_soldier.txt,SHIELD had nothing to do with it.,0.0,[0.27755743 0.31515244],[ 1.6027387 -1.5250441],0.026448994874954224
Steve Rogers,winter_soldier.txt,"You gave me this mission, this is how it ends. SHIELD's been compromised, you said so yourself. HYDRA grew right under your nose and nobody noticed.",0.2857142857142857,[ 0.84154904 -0.23408538],[ 1.5597576 -1.6730889],0.10953380167484283
Nick Fury,winter_soldier.txt,Why do you think we're meeting in this cave? I noticed.,0.0,[ 1.356423   -0.66920763],[ 1.7135515 -1.8483022],0.07830733060836792
Steve Rogers,winter_soldier.txt,And how many paid the price before you did?,0.5,[ 1.9479795 -1.3264357],[ 1.706988  -1.6092165],0.07606405019760132
Nick Fury,winter_soldier.txt,"Look, I didn't know about Barnes.",0.0,[-0.07454776  0.5208153 ],[ 1.6140109 -1.6627496],0.035398244857788086
Steve Rogers,winter_soldier.txt,"Even if you have, would you have told me? Or would you have compartmentalized that too? SHIELD, HYDRA, it all goes.",0.0,[ 2.3562346 -1.6307182],[ 1.9635664 -1.9907314],0.05348002910614014
Maria Hill,winter_soldier.txt,He's right. [Fury looks at Natasha then Sam],0.2857142857142857,[ 1.3443196 -0.5596005],[ 1.4449205 -1.6241207],0.03852853178977966
Sam Wilson,winter_soldier.txt,"Don't look at me. I do what he does, just slower.",0.0,[ 1.1345979  -0.52456987],[ 1.7565495 -1.6737822],0.07438647747039795
Nick Fury,winter_soldier.txt,"Well... Looks like you're giving the orders now, Captain.",0.0,[-0.9886152  1.3983837],[ 1.6489071 -1.6200925],0.07502856850624084
Steve Rogers,winter_soldier.txt,"I know, I'm sorry. I just...kind of wanted to be alone.",-0.5,[ 1.5925059 -0.7551954],[ 1.8998007 -1.7395066],0.1723332554101944
Steve Rogers,winter_soldier.txt,It was okay. She's next to Dad.,0.25,[0.53191906 0.15441081],[ 1.6636189 -1.5243661],0.12600360810756683
Steve Rogers,winter_soldier.txt,"I know what you're gonna say, Buck, I just...",0.0,[ 1.5074941  -0.68762994],[ 1.940713  -1.9350485],0.13845068216323853
Steve Rogers,winter_soldier.txt,"Thank you, Buck, but I can get by on my own.",0.6,[ 1.2799762  -0.59868646],[ 1.9133986 -1.9787737],0.16505378484725952
Sam Wilson,winter_soldier.txt,"He's gonna be there, you know?",0.0,[ 1.5199064  -0.62344325],[ 1.7637148 -1.7535886],0.14455646276474
Steve Rogers,winter_soldier.txt,I know.,0.0,[0.3627463  0.27165565],[ 1.018171  -0.8657721],0.07816323637962341
Sam Wilson,winter_soldier.txt,"Look, whoever he used to be, the guy he is now, I don't think he's the kind you save. He's the kind you stop.",0.6,[ 2.3072267 -1.453553 ],[ 1.5360386 -1.765001 ],0.1652698963880539
Steve Rogers,winter_soldier.txt,I don't know if I can do that.,0.0,[ 1.9679664 -1.021588 ],[ 1.5694174 -1.3677566],0.032619595527648926
Sam Wilson,winter_soldier.txt,"Well, he might not give you a choice. He doesn't know you.",0.0,[ 1.8971943 -1.1950847],[ 1.5572962 -1.4792848],0.17427688837051392
Steve Rogers,winter_soldier.txt,"He will. Gear up, it's time. [Steve turns and starts to walk off]",0.0,[ 1.8729903 -1.0334212],[ 1.49434   -1.6221454],0.026700884103775024
Sam Wilson,winter_soldier.txt,You gonna wear that?,0.0,[ 1.5048474 -0.7279123],[ 1.2912837 -1.2802778],0.0980185866355896
Steve Rogers,winter_soldier.txt,"No. If you're gonna fight a war, you gotta wear a uniform. [later as a guard walks in the Smithsonian Museum when he looks over to the Captain America exhibit he notices the Captain America WWII uniform on that was on the dummy has been stolen]",0.0,[ 1.2460765 -0.6439792],[ 1.7304567 -1.9366281],0.03529858589172363
Alexander Pierce,winter_soldier.txt,And how was your flight?,0.0,[ 1.8344619 -1.1788224],[ 1.5271965 -1.4727551],0.1565389484167099
Alexander Pierce,winter_soldier.txt,"Sadly, SHIELD can't control everything.",-0.5,[0.42513525 0.1899946 ],[ 1.8200165 -1.719949 ],0.026393473148345947
Alexander Pierce,winter_soldier.txt,"This facility is biometrically controlled, and these will give you unrestricted access. [the council members each take a pin to wear]",0.0,[ 0.8876181 -0.3558865],[ 1.8965341 -1.9675056],0.02705967426300049
Steve Rogers,winter_soldier.txt,Excuse us. [the tech holds his hands up and steps aside to let them enter],-0.05,[ 0.90506566 -0.3158306 ],[ 1.6958886 -1.7378515],0.08104020357131958
Alexander Pierce,winter_soldier.txt,"[addressing the World Security Council members] I know the road hasn't exactly been smooth, and some of you would have gladly kicked me out of the car along the way. Finally we're here, and the world should be grateful. [as they start drinking to Pierce's toast suddenly they hear Steve over the SHIELD microphone that everyone in the building can hear]",0.2299999999999999,[ 0.8055112  -0.17912546],[ 1.8902115 -1.9244024],0.09615126252174377
Steve Rogers,winter_soldier.txt,"Attention, all SHIELD agents. This is Steve Rogers. You've heard a lot about me over the last few days, some of you were even ordered to hunt me down. But I think it's time you know the truth. SHIELD is not what we thought it was, it's been taken over by HYDRA. Alexander Pierce is their leader. The STRIKE and Insight crew are HYDRA as well. I don't know how many more, but I know they're in the building. They could be standing right next to you. They almost have what they want",0.1328798185941043,[ 1.5530633 -0.9290763],[ 1.2085023 -1.396938 ],0.08965858817100525
Sam Wilson,winter_soldier.txt,"Did you write that down first, or was it off the top of your head? [to Pierce after learning the truth about him]",0.1981481481481481,[ 2.0739138 -1.369462 ],[ 2.0897436 -2.1324086],0.15005213022232056
Alexander Pierce,winter_soldier.txt,I guess I've got the floor.,0.0,[ 1.7252835 -0.8229054],[ 1.5406388 -1.3982787],0.09254860877990723
Brock Rumlow,winter_soldier.txt,Preempt the launch sequence. Send those ships up now. [The tech hesitates visibly.] Is there a problem?,0.0,[ 1.3839359 -0.7719617],[ 1.5734088 -1.7328933],0.020542293787002563
Brock Rumlow,winter_soldier.txt,Is there a problem?,0.0,[ 2.155415  -1.2826914],[ 1.6025085 -1.6264708],0.046382248401641846
Brock Rumlow,winter_soldier.txt,Move away from your station. [Agent 13 walks over to Rumlow pointing her gun at him],0.0,[ 1.168769   -0.50375247],[ 1.1981207 -1.3895305],0.07958224415779114
Brock Rumlow,winter_soldier.txt,"You picked the wrong side, Agent.",-0.5,[ 1.2673533 -0.5478567],[ 1.6294986 -1.5124493],0.06203991174697876
Maria Hill,winter_soldier.txt,They're initiating launch.,0.0,[-0.60469764  1.1655427 ],[ 1.6423007 -1.5611556],0.024455487728118896
Sam Wilson,winter_soldier.txt,"Hey, Cap, how do we know the good guys from the bad guys?",5.551115123125783e-17,[ 1.9179845 -1.1244217],[ 1.9881912 -2.092819 ],0.04275357723236084
Steve Rogers,winter_soldier.txt,"If they're shooting at you, they're bad. [Sam, in his Falcon suit, flies off and Steve heads down, the HYDRA agents starting shooting at them, Sam flies around avoiding getting shot]",-0.2851851851851851,[ 0.979095  -0.3454046],[ 1.0613719 -1.3458476],0.0591852068901062
Sam Wilson,winter_soldier.txt,"Hey, Cap, I found those bad guys you were talking about.",-0.6999999999999998,[0.0185124 0.5534332],[ 1.6170641 -1.731341 ],0.07260537147521973
Steve Rogers,winter_soldier.txt,You okay?,0.5,[ 1.9940612 -1.0107062],[ 1.6277424 -1.6502446],0.13329826295375824
Sam Wilson,winter_soldier.txt,[flying off as the HYDRA agents continue to shoot at him] I'm not dead yet.,0.1,[ 1.0536386  -0.28529787],[ 1.3038348 -1.556629 ],0.055666208267211914
Alexander Pierce,winter_soldier.txt,"Let me ask you a question. What if Pakistan marched into Mumbai tomorrow, and you knew that they were gonna drag your daughters into a soccer stadium for execution? [Pierce hands Singh a glass of champagne] And you could just stop it with a flick of the switch. Wouldn't you? Wouldn't you all?",-0.1,[ 1.5985255 -0.9193752],[ 0.45673704 -0.4066159 ],0.09451377391815186
Natasha Romanoff,winter_soldier.txt,I'm sorry. Did I step on your moment?,-0.5,[ 2.0445294 -1.1591349],[ 1.9102739 -1.8519254],0.16964773833751678
Maria Hill,winter_soldier.txt,"Falcon, status?",0.0,[ 2.1681414 -1.2391735],[ 1.7442536 -1.7518897],0.021738171577453613
Sam Wilson,winter_soldier.txt,"Engaging. [Sam manages to fly down to the Hellicarrier bay taking down the HYDRA jets chasing him] Alright, Cap, I'm in. [just then another HYDRA jets heads his way and starts shooting at him] Shit! [Sam manages to fly off and avoid getting hit, meanwhile Steve is fighting off the HYDRA agents as he tries to get inside the Helicarrier]",0.1912698412698412,[ 1.0301961 -0.5035252],[ 1.0760114 -1.3566822],0.03487291932106018
Maria Hill,winter_soldier.txt,"Eight minutes, Cap.",0.0,[0.4486865  0.28289425],[ 1.2638096 -1.1548283],0.02863791584968567
Steve Rogers,winter_soldier.txt,Working on it.,0.0,[0.5355379 0.2667041],[ 1.2298812 -1.1891285],0.02719375491142273
Alexander Pierce,winter_soldier.txt,She's disabling security protocols and dumping all the secrets onto the Internet.,0.0,[-1.1541411  1.3109293],[ 0.87565917 -0.77911174],0.02645730972290039
Natasha Romanoff,winter_soldier.txt,Including HYDRA's.,0.0,[-0.20918217  0.68386537],[ 1.2846601 -1.3977748],0.025054842233657837
Alexander Pierce,winter_soldier.txt,"And SHIELD's. If you do this, non of your past is gonna remain hidden. [Natasha continues typing into the computer] Are you sure you're ready for the world to see you as you really are?",0.0966666666666666,[ 1.9485971 -1.1854254],[ 1.7502695 -1.8218495],0.07007241249084473
Natasha Romanoff,winter_soldier.txt,Are you?,0.0,[ 1.8841676 -1.0279595],[ 1.5698849 -1.537607 ],0.11765316128730774
Steve Rogers,winter_soldier.txt,Alpha locked.,0.0,[0.58929354 0.01109576],[ 1.0117131 -1.0113631],0.019601881504058838
Maria Hill,winter_soldier.txt,"Falcon, where are you now?",0.0,[ 2.1558552 -1.1172489],[ 1.5167004 -1.4789363],0.039089053869247437
Sam Wilson,winter_soldier.txt,"I had to take a detour! [Sam is flying towards one of the Helicarriers when heat-seeking missiles are shot at him by HYDRA, so he flies back towards the Helicarrier and manages to get the missiles that were aimed at him to hit the Helicarrier giving him entrance] Oh, yeah! [Sam flies into the Helicarrier; to Hill] I'm in. Bravo locked. [Sam flies out of the carrier]",0.0,[ 1.342088  -0.7584638],[ 1.3595763 -1.6258653],0.021200567483901978
Maria Hill,winter_soldier.txt,"Two down, one to go.",-0.1555555555555555,[ 1.6699188  -0.87742263],[ 1.1573213  -0.96753293],0.027063757181167603
Alexander Pierce,winter_soldier.txt,"Disabling the encryption is an executive order, it takes two Alpha Level members.",0.0,[-0.14408171  0.6183262 ],[ 1.5552989 -1.6094967],0.024915337562561035
Natasha Romanoff,winter_soldier.txt,"Don't worry, company's coming. [just then a helicopter appears outside, lands and Fury steps out to enter the building to Pierce's surprise]",0.0,[ 1.130011   -0.46913978],[ 1.59471   -1.6655267],0.03263542056083679
Alexander Pierce,winter_soldier.txt,"Did you get my flowers? [Fury looks at him coldly] I'm glad you're here, Nick.",0.5,[ 1.5083519 -0.9760382],[ 1.8783946 -2.1844265],0.17896364629268646
Nick Fury,winter_soldier.txt,Really? Cause I thought you had me killed.,0.0,[ 0.90326303 -0.07428914],[ 1.6405087 -1.599369 ],0.14321085810661316
Alexander Pierce,winter_soldier.txt,You know how the game works.,-0.4,[0.03196446 0.43767872],[ 1.3981155 -1.2415932],0.025544285774230957
Nick Fury,winter_soldier.txt,So why make me head of SHIELD?,0.0,[ 1.3869153  -0.62046576],[ 1.6801841 -1.7738733],0.08924448490142822
Alexander Pierce,winter_soldier.txt,Cause you were the best and the most ruthless person I ever met.,0.1666666666666666,[0.3339314  0.33514878],[ 1.7103499 -1.7060713],0.16874432563781738
Nick Fury,winter_soldier.txt,I did what I did to protect people.,0.0,[0.09847261 0.48143736],[ 2.1885169 -2.0543292],0.04992291331291199
Alexander Pierce,winter_soldier.txt,"Our enemies are your enemies, Nick. Disorder, war. It's just a matter of time before a dirty bomb goes off in Moscow, or an EMP fries Chicago. Diplomacy? Holding action, a band-aid. And you know where I learned that; Bogota. You didn't ask, you just did what had to be done. I can bring order to the lives of seven billion people by sacrificing twenty million. It's the next step, Nick, if you have the courage to take it.",-0.1666666666666666,[ 1.3907546 -0.6713163],[ 0.9000342 -1.245704 ],0.0483362078666687
Nick Fury,winter_soldier.txt,"No, I have the courage not to. [Fury takes Pierce to the retinal scanner with Natasha pointing her gun at him]",0.0,[ 1.5389704 -0.710817 ],[ 1.060407  -1.2492088],0.06640642881393433
Alexander Pierce,winter_soldier.txt,You don't you think we wiped your clearance from the system?,0.0,[ 0.70835185 -0.24430439],[ 1.3337814 -1.229016 ],0.06191658973693848
Nick Fury,winter_soldier.txt,"I know you erased my password, probably deleted my retinal scan, but if you want to stay ahead of me, Mr. Secretary... [Fury removes his eyepatch to reveal his scarred dead eye] You need to keep both eyes open. [they both look into the retinal scanner with Fury using his dead eye]",-0.1333333333333333,[ 1.8157119 -1.1352937],[ 1.8665813 -1.9357665],0.0976477861404419
Maria Hill,winter_soldier.txt,"Charlie Carrier's forty-five degrees off the port bow. [she notices two HYDRA agents making breaking into the headquarters, she shoots and kills them as they enter] Six minutes. [Steve is trying to get away from the HYDRA agents shooting at him on the Helicarrier]",0.0,[ 1.1157496  -0.50701064],[ 0.9003756 -1.0876604],0.021306991577148438
Steve Rogers,winter_soldier.txt,"Hey, Sam, I'm gonna need a ride.",0.0,[ 1.9383881 -1.0639781],[ 1.8927599 -1.9471399],0.17263586819171906
Sam Wilson,winter_soldier.txt,Roger! Let me know when you're ready. [Steve just manages to jump off the edge as a HYDRA agent shoots a missile at him],0.2,[ 1.234732 -0.489885],[ 1.2811245 -1.4668857],0.04635584354400635
Steve Rogers,winter_soldier.txt,I just did! [Sam flies in just in time to catch Steve] [Sam flies himself and Steve onto the last Helicarrier],0.0,[ 0.98413575 -0.3827608 ],[ 1.6894451 -1.8709925],0.03742426633834839
Sam Wilson,winter_soldier.txt,"You know, you're a lot heavier than you look.",0.0,[ 0.58965975 -0.0548715 ],[ 1.6136233 -1.5305752],0.10369756817817688
Steve Rogers,winter_soldier.txt,I had a big breakfast. [suddenly Bucky appears and pushes Steve off the edge],0.0,[ 0.8943169  -0.34753242],[ 1.4219656 -1.7029814],0.06893160939216614
Sam Wilson,winter_soldier.txt,"Steve! [as Sam goes to fly off and help Steve Bucky grabs one of his wings and throws him back, Sam starts shooting at Bucky and as he goes to fly off Bucky uses his weapon to rip off one of Sam's wings and kicks him off the Helicarrier, Sam manages to get his parachute out and lands on the roof of the Triskelion] Cap? Cap, come in. Are you okay? [we see Steve is holding onto the side of the Helicarrier]",0.525,[ 1.7304988 -1.1286652],[ 1.6370195 -1.9893723],0.03651854395866394
Steve Rogers,winter_soldier.txt,"Yeah, I'm here! I'm still on the Helicarrier. [he pulls himself up] Where are you?",0.0,[ 2.019219  -1.2105733],[ 1.9056478 -2.1236768],0.08769124746322632
Sam Wilson,winter_soldier.txt,"I'm grounded, the suit's down. Sorry, Cap.",-0.3277777777777778,[ 1.1664478 -0.4442448],[ 1.742577  -1.8241162],0.1073218286037445
Steve Rogers,winter_soldier.txt,"Don't worry, I got it. [Bucky watches Steve from above the Helicarrier] [as everyone at the Triskelion is rushing around trying to evacuate the building Rumlow fights and kills some SHIELD agents]",0.0,[ 0.67477757 -0.20114249],[ 1.6746993 -1.8568581],0.030891746282577515
Brock Rumlow,winter_soldier.txt,"Repeat, dispatch.",0.0,[0.27724808 0.41867015],[ 1.2421428 -1.1095238],0.0280153751373291
Brock Rumlow,winter_soldier.txt,Headed up! [Hill notices Rumlow on the monitor],0.0,[ 1.8154782 -1.0616815],[ 1.7303265 -1.9969493],0.024503737688064575
Maria Hill,winter_soldier.txt,Falcon?,0.0,[ 1.5800835  -0.67004144],[ 1.4514936 -1.3539838],0.024082481861114502
Sam Wilson,winter_soldier.txt,Yeah?,0.0,[ 0.8216921  -0.10445335],[ 1.205829  -1.1815833],0.02401787042617798
Maria Hill,winter_soldier.txt,Rumlow's headed for the Council.,0.0,[0.5361703  0.05893286],[ 1.5137974 -1.4811674],0.02593541145324707
Sam Wilson,winter_soldier.txt,I'm on it.,0.0,[ 1.2229898  -0.37136582],[ 1.2685853 -1.1941599],0.11073458194732666
