Unnamed: 0,Name,Movie,Line,Sentiment,Irony,Hate,Intimacy
468,Tony Stark,infinity_war.txt,Yeah. Now he wants to run. Great plan.,0.5,[-2.160836   2.2131102],[ 1.2388629 -1.277472 ],0.04091620445251465
469,Stephen Strange,infinity_war.txt,"No, I want to protect the stone.",0.0,[ 0.9667235  -0.13567322],[ 1.5825341 -1.6989479],0.1124204695224762
470,Tony Stark,infinity_war.txt,"[Irritably] And I want you to thank me now. Go ahead, I'm listening.",0.0,[ 1.5776892 -0.7832469],[ 1.851731  -1.8649138],0.15829725563526154
471,Stephen Strange,infinity_war.txt,For what? Nearly blasting me into space?,0.1,[0.55677915 0.03869475],[ 1.6154815 -1.6602347],0.09441769123077393
472,Tony Stark,infinity_war.txt,Who just saved your magical ass? Me.,0.5,[ 1.059523   -0.51101786],[ 1.3165058 -1.2828782],0.17229589819908142
473,Stephen Strange,infinity_war.txt,I seriously don't know how you fit your head into that helmet.,0.0333333333333333,[ 1.8161147 -0.9931043],[ 1.3362982 -1.1555508],0.12345664203166962
474,Tony Stark,infinity_war.txt,Admit it. You should have ducked out when I told you to. I tried to bench you. You refused.,0.0,[ 1.8433189 -1.0495552],[ 1.3030889 -1.0773699],0.17671585083007812
475,Stephen Strange,infinity_war.txt,"Unlike everyone else in your life, I don't work for you.",0.0,[0.22320077 0.33350447],[ 1.9390844 -1.6704859],0.16819527745246887
476,Tony Stark,infinity_war.txt,"And due to that fact, we're now in a flying doughnut billions of miles away from Earth with no backup.",-0.125,[ 0.8096458  -0.13502666],[ 1.4957746 -1.625161 ],0.023852258920669556
477,Peter Parker,infinity_war.txt,[Raises his hand] I'm backup.,0.0,[ 1.6647178  -0.66178006],[ 1.6184151 -1.7487439],0.09585538506507874
478,Tony Stark,infinity_war.txt,No. You're a stowaway. [Waggles a finger between himself and Dr. Strange] The adults are talking.,-0.05,[ 1.3699404 -0.6750258],[ 1.1345466 -1.0488988],0.13967379927635193
479,Stephen Strange,infinity_war.txt,"I'm sorry, I'm confused as to the relationship here. Wh-- what is he, your ward?",-0.45,[ 2.308759  -1.5444328],[ 1.8032323 -2.1219935],0.17562392354011536
480,Peter Parker,infinity_war.txt,"No. I'm Peter, by the way.",0.0,[ 1.1616637  -0.45935258],[ 1.7416867 -1.8357512],0.11938774585723877
481,Stephen Strange,infinity_war.txt,Dr. Strange.,-0.05,[ 0.73646665 -0.12235999],[ 1.3215837 -1.3342549],0.025614559650421143
482,Peter Parker,infinity_war.txt,"Oh, we're using our made-up names. Um... I'm Spider-Man, then.",0.0,[-0.26641315  0.90528303],[ 1.8216658 -1.8802513],0.043290793895721436
483,Tony Stark,infinity_war.txt,This ship is self-correcting its course. Thing's on autopilot.,0.0,[ 1.1867014  -0.40653896],[ 1.3872842 -1.3080783],0.018777906894683838
484,Stephen Strange,infinity_war.txt,[Walks closer to Tony] Can we control it? Fly us home? [Tony is lost in bad memories and does not respond right away.] Stark?,0.0464285714285714,[ 2.024976  -1.3143212],[ 1.6797124 -1.8678774],0.03613138198852539
485,Tony Stark,infinity_war.txt,Yeah?,0.0,[ 0.8216908  -0.10445262],[ 1.205829  -1.1815833],0.02401787042617798
486,Stephen Strange,infinity_war.txt,Can you get us home?,0.0,[ 2.1500094 -1.1192665],[ 1.6772922 -1.652609 ],0.07173106074333191
487,Tony Stark,infinity_war.txt,Yeah I heard you. I'm thinking... I'm not so sure we should.,0.5,[ 1.4529696 -0.7513322],[ 1.7168785 -1.7094615],0.1334919035434723
488,Stephen Strange,infinity_war.txt,Under no circumstance can we bring the Time Stone to Thanos. I don't think you quite understand what's at stake here.,0.0,[ 1.6624154 -0.913996 ],[ 1.2802787 -1.465224 ],0.030128657817840576
489,Tony Stark,infinity_war.txt,"[Stalks over to Strange] No. It's you who doesn't understand, that Thanos has been inside my head for six years since he sent an army to New York and now he's back! And I don't know what to do. So I'm not so sure if it's a better plan to fight him on our turf or his but you saw what they did, what they can do. At least on his turf, he's not expecting it. So I say we take the fight to him. Doctor. Do you concur?",0.131060606060606,[ 2.0515358 -1.2846974],[ 1.3114082 -1.4893223],0.11102700233459473
490,Stephen Strange,infinity_war.txt,"[Pauses] Alright, Stark. We go to him. But you have to understand... if it comes to saving you or the kid or the Time Stone... I will not hesitate to let either of you die. I can't, because the fate of the universe depends on it.",-0.2,[ 2.1970942 -1.3176907],[ 1.3805128 -1.6084472],0.10466387867927551
491,Tony Stark,infinity_war.txt,"Nice. Good. Moral compass. We're straight. [Stepping over to Peter, he formally taps each of Peter's shoulders with the edge of his hand, dubbing him as is done at a knighting.] Alright, kid. You're an Avenger now. [He doesn't look at him as he says those words, knowing well what he is signing him up for.]",0.3749999999999999,[ 0.58230543 -0.04431422],[ 1.4022367 -1.5649996],0.17201073467731476
492,Thanos,infinity_war.txt,I thought you might be hungry.,0.0,[ 1.2478247  -0.50563765],[ 1.7524406 -1.8272681],0.09388145804405212
493,Gamora,infinity_war.txt,I always hated that chair.,-0.9,[0.43414325 0.36014584],[ 1.3113276 -1.15553  ],0.10746687650680542
494,Thanos,infinity_war.txt,So I've been told. Even so. I'd hoped you'd sit on it one day.,0.0,[ 1.8448849  -0.95032954],[ 1.4746219 -1.4261624],0.15923678874969482
495,Gamora,infinity_war.txt,I hated this room. This ship. I hated my life.,-0.9,[ 1.4006145 -0.732903 ],[ 1.823688  -1.6427296],0.17896148562431335
496,Thanos,infinity_war.txt,"You told me that too. [Thanos mounts two of the four steps to his throne, turns, and sits on the second from the top.] Every day. For almost twenty years.",0.25,[ 1.1503232  -0.38701892],[ 1.7156211 -1.9309797],0.10390610992908478
497,Gamora,infinity_war.txt,I was a child when you took me.,0.0,[ 1.1026235  -0.47033033],[ 2.0069838 -1.7706127],0.14171504974365234
498,Thanos,infinity_war.txt,I saved you.,0.0,[ 0.8029314 -0.0773946],[ 1.8454474 -1.7984653],0.17742110788822174
499,Gamora,infinity_war.txt,No. No. We were happy on my home planet.,0.8,[ 0.77020794 -0.12870562],[ 1.6953062 -1.7638892],0.13327723741531372
500,Thanos,infinity_war.txt,"Going to bed hungry, scrounging for scraps. Your planet was on the brink of collapse. I'm the one who stopped that. Do you know what's happened since then? The children born have known nothing but full bellies and clear skies. It's a paradise.",0.225,[ 0.7167378 -0.148828 ],[ 0.9205869 -1.1129642],0.12405991554260254
501,Gamora,infinity_war.txt,Because you murdered half the planet.,-0.1666666666666666,[-0.86076474  1.242277  ],[ 1.1571224 -1.2453372],0.06964695453643799
502,Thanos,infinity_war.txt,A small price to pay for salvation.,-0.25,[ 1.0750008 -0.3889613],[ 1.7101722 -1.6792088],0.07700815796852112
503,Gamora,infinity_war.txt,You're insane.,-1.0,[0.20162657 0.5648712 ],[ 1.2628547 -1.0208169],0.10535505414009094
504,Thanos,infinity_war.txt,"Little one, it's a simple calculus. This universe is finite, its resources finite. If life is left unchecked, life will cease to exist. It needs correction.",-0.0625,[ 1.9412541 -1.1983299],[ 1.1386753 -1.3987105],0.03166234493255615
505,Gamora,infinity_war.txt,You don't know that!,0.0,[ 1.0227706  -0.32371274],[ 1.3980013 -1.2773236],0.10398229956626892
506,Thanos,infinity_war.txt,"[Scowls as his egotistical narcissism prevents him from fully listening to her] I'm the only one who knows that. At least, I'm the only one with the will to act on it. [He stands again and walks back to Gamora] For a time... you had that same will... as you fought by my side. Daughter.",-0.06,[ 1.7168009 -0.8952519],[ 1.6288279 -1.6974545],0.17113502323627472
507,Gamora,infinity_war.txt,I'm not your daughter. Everything I hate about myself you taught me.,-0.8,[ 1.3233083 -0.6312376],[ 1.1811019 -0.989734 ],0.17330963909626007
508,Thanos,infinity_war.txt,"And in doing so, made you the fiercest woman in the galaxy. That's why I trusted you to find the Soul Stone.",0.0,[ 1.1104144  -0.40917775],[ 0.11897502 -0.13906902],0.1633194535970688
509,Gamora,infinity_war.txt,I'm sorry I disappointed you.,-0.625,[ 0.98870164 -0.19536161],[ 1.7236522 -1.5954176],0.17801645398139954
510,Thanos,infinity_war.txt,"I am disappointed. But not because you didn't find it. [Leans down to put their heads at a level, whispering fiercely] But because you did. [Looks at her] And you lied.",-0.4527777777777778,[ 1.7415961 -1.0381335],[ 1.8124677 -1.6992753],0.17345958948135376
511,Gamora,infinity_war.txt,Nebula.,0.0,[0.4925164  0.09384003],[ 0.98715794 -0.9708196 ],0.028229981660842896
512,Gamora,infinity_war.txt,Don't do this.,0.0,[ 1.1734295  -0.47600028],[ 1.2375945 -1.226128 ],0.07484492659568787
513,Thanos,infinity_war.txt,"Some time ago, your sister snuck aboard this ship to kill me.",0.0,[ 1.103326   -0.44818762],[ 0.25596696 -0.2374601 ],0.1709062159061432
514,Gamora,infinity_war.txt,Please don't do this.,0.0,[ 1.2677524 -0.5612348],[ 1.4161454 -1.393309 ],0.09650695323944092
515,Thanos,infinity_war.txt,And very nearly succeeded. So I brought her here. To talk.,0.13,[ 1.5619295 -0.8372517],[ 1.410659  -1.2994399],0.1367708146572113
516,Gamora,infinity_war.txt,"Stop. Stop it. [She puts her hands on the gauntlet, pulling it down] I swear to you on my life. I never found the Soul Stone.",-0.1555555555555555,[ 1.8839439  -0.96702504],[ 1.308656  -1.3860022],0.1118410974740982
517,Thanos,infinity_war.txt,"[To Gamora, walking around behind her] You're strong. Me. You're generous. Me. But I never taught you to lie. That's why you're so bad at it. [His voice drips with disgust] Where is the Soul Stone? [He raises his gauntlet next to Gamora's face. Nebula shakes her head, expression terrified, to encourage her sister's silence but when Gamora does not answer, Thanos clenches the gauntlet again, brow furrowed at his adopted daughter as the Power and Space Stones are reactivated. Gamora grimaces in shared pain at her sister's screams, growing louder as Thanos increases the pressure.]",-0.1666666666666666,[ 1.7798327 -1.0082078],[ 0.97947645 -1.0520536 ],0.16340018808841705
518,Gamora,infinity_war.txt,"Vormir! [Thanos unclenches his hand, and Nebula gasps in air as her parts snap back almost into place. Gamora goes to her and caresses her face.] The Stone is on Vormir.",0.0,[ 1.6501342 -0.8485999],[ 1.0587627 -1.2254418],0.17257943749427795
519,Thanos,infinity_war.txt,[Satisfied.] Show me.,0.5,[ 1.5783275  -0.84571695],[ 1.5447285 -1.6265305],0.17099428176879883
520,Rocket,infinity_war.txt,Tinkle in the cup. We're not looking. What's there to see? What's a twig? Everybody's seen a twig.,0.0,[ 2.0295017 -1.2950393],[ 1.4275025 -1.4030633],0.03453868627548218
521,Thor,infinity_war.txt,"[While looking out the rear portholes] Tree, pour what's in the cup out in space, and go in the cup again.",0.0,[ 1.5873504  -0.85753703],[ 1.6087981 -1.7396727],0.022448718547821045
522,Rocket,infinity_war.txt,You speak Groot?,0.0,[ 1.4570324  -0.68418646],[ 1.6437033 -1.5259603],0.06977429986000061
523,Thor,infinity_war.txt,"Yes, they taught it on Asgard. It was an elective.",0.0,[-0.0381167   0.52335876],[ 1.6797293 -1.6390795],0.018604189157485962
524,Thor,infinity_war.txt,You'll know when we're there. Nivadellir's forge harnesses the power of a blazing neutron star. [Nostalgically] It's the birth place of my hammer. It's truly awesome.,1.0,[ 1.4198898 -0.7588608],[ 1.5177225 -1.6962646],0.0872352123260498
525,Rocket,infinity_war.txt,"[To himself] Okay, time to be the captain. [Walks to a console near by Thor, presses two buttons] So, dead brother, huh? Yeah, that can be annoying.",-0.1,[ 1.1646287  -0.39034194],[ 1.691481  -1.8543979],0.05868518352508545
526,Thor,infinity_war.txt,"Well, he's been dead before, but this time I think it really might be true.",0.1166666666666666,[ 1.377447 -0.691207],[ 1.7175452 -1.7578491],0.043197035789489746
527,Rocket,infinity_war.txt,And you said your sister and your dad?,0.0,[ 1.0677135 -0.240686 ],[ 1.8604063 -1.8031582],0.16923141479492188
528,Thor,infinity_war.txt,Both dead.,-0.2,[0.76929915 0.09801534],[ 1.1889759 -1.0978956],0.02610144019126892
529,Rocket,infinity_war.txt,"Still got a mom, though?",0.0,[ 1.5985347  -0.71823275],[ 0.9715458 -1.0564688],0.11982461810112
530,Thor,infinity_war.txt,Killed by a dark elf.,-0.175,[ 0.93269503 -0.13833475],[ 0.9296167 -1.0916862],0.06520649790763855
531,Rocket,infinity_war.txt,A best friend?,1.0,[ 1.5456134 -0.9006477],[ 1.605585  -1.6104974],0.1718941032886505
532,Thor,infinity_war.txt,Stabbed through the heart.,0.0,[ 1.0446441  -0.30189005],[ 1.4651684 -1.4461987],0.1737915277481079
533,Rocket,infinity_war.txt,Are you sure you're up to this particular murder mission?,0.3333333333333333,[ 2.101577  -1.3894764],[ 1.5769597 -1.7264258],0.06374210119247437
534,Thor,infinity_war.txt,"[Smiling widely but also trying to convince himself] Absolutely. Rage, vengeance, anger, loss, regret... they're all tremendous motivators. They really clear the mind. So I'm good to go.",0.0888888888888888,[ 0.67331946 -0.10288869],[ 1.9164941 -1.8780814],0.10903647541999817
535,Rocket,infinity_war.txt,"Yeah, but this Thanos we're talking about... he's the toughest there is.",0.0,[ 1.3555896  -0.49726242],[ 1.3366755 -1.4679065],0.09728032350540161
536,Thor,infinity_war.txt,"Well, he's never fought me.",0.0,[0.5628142  0.07770079],[ 1.4321026 -1.4888233],0.14830638468265533
537,Rocket,infinity_war.txt,"Yeah, he has!",0.0,[0.20553584 0.32044432],[ 1.501576  -1.4853829],0.024693548679351807
538,Thor,infinity_war.txt,"He's never fought me twice. And I'm getting a new hammer, don't forget.",0.1363636363636363,[ 0.7007554  -0.13547903],[ 1.4480897 -1.5718628],0.11499090492725372
539,Rocket,infinity_war.txt,Better be some hammer.,0.5,[ 1.2114583  -0.40520337],[ 1.1392144 -1.0331217],0.05805233120918274
540,Thor,infinity_war.txt,"You know, I'm 1,500 years old. I've killed twice as many enemies as that, and every one would have rather killed me, but none succeeded. I'm only alive because fate wants me alive. Thanos is the latest in a long line of bastards and he will be the latest to feel my vengeance. Fate wills it so.",0.1409090909090909,[ 2.0715146 -1.0784068],[ 0.9571154 -1.2063317],0.13852281868457794
541,Rocket,infinity_war.txt,And what if you're wrong?,-0.5,[ 1.7866904 -0.9243894],[ 1.6462535 -1.5575322],0.08710980415344238
542,Thor,infinity_war.txt,If I'm wrong then... what more could I lose?,0.0,[ 2.1464384 -1.4572728],[ 1.6908938 -1.597338 ],0.07888668775558472
543,Rocket,infinity_war.txt,[Under his breath] I could lose a lot. Me personally. I could lose a lot. [Rocket takes an eyeball from somewhere on his person] Okay. If fate does want you to kill that crapsack... you're gonna need more than one stupid eyeball. [He gives Thor the eyeball.],0.05,[ 1.94629   -1.2800695],[ 1.1950289 -1.3698334],0.1235499382019043
544,Thor,infinity_war.txt,What's this?,0.0,[ 1.9054699 -1.0195407],[ 1.3470072 -1.330578 ],0.027962803840637207
545,Rocket,infinity_war.txt,What's it look like? Some jerk lost a bet with me on on Contraxia.,0.0,[ 1.7290081 -1.0902214],[ 1.30169   -1.4784728],0.048910170793533325
546,Thor,infinity_war.txt,He gave you his eye?,0.0,[ 1.331929  -0.6439702],[ 1.7657954 -1.7688537],0.17204149067401886
547,Rocket,infinity_war.txt,He gave me 100 credits. I snuck in later that night and stole his eye.,0.0,[ 1.1762874 -0.7175088],[ 1.4478225 -1.5959858],0.17578551173210144
548,Thor,infinity_war.txt,"Thank you, sweet rabbit.",0.35,[-0.5603528   0.82460165],[ 1.6254045 -1.7305484],0.09598767757415771
549,Rocket,infinity_war.txt,"Hmm. Huh? Oh. I would've washed that. The only way I could sneak it off Contraxia was up my...[beeping] Hey, we're here!",0.0,[ 1.7767929 -1.0454745],[ 1.2197896 -1.4353365],0.11909991502761841
550,Thor,infinity_war.txt,[Smacking his palm against the side of his head to get the eye calibrated] I don't think this thing works. Everything seems dark.,-0.15,[ 1.5280437 -0.853099 ],[ 1.9433273 -1.9748179],0.07898283004760742
551,Rocket,infinity_war.txt,It ain't the eye.,0.0,[ 0.90554446 -0.07900741],[ 1.3201482 -1.245081 ],0.07105639576911926
552,Thor,infinity_war.txt,Something's wrong. The star's gone out. And the rings are frozen.,-0.5,[ 1.9372984 -1.1014867],[ 1.5654837 -1.6590344],0.02150830626487732
553,Rocket,infinity_war.txt,I hope these dwarves are better at forging than they are cleaning. Maybe they realized they live in a junk pile in the middle of space.,0.2121212121212121,[-0.48767066  0.80722564],[ 0.6337736 -0.7802973],0.034767746925354004
554,Thor,infinity_war.txt,This forge hasn't gone dark in centuries....,-0.15,[ 1.0494099 -0.4295377],[ 1.69124   -1.8431015],0.026794344186782837
555,Rocket,infinity_war.txt,"[Pauses, looking at a pedestal] You said Thanos had a gauntlet, right?",0.2857142857142857,[ 0.95929104 -0.38866845],[ 1.7275718 -1.9388105],0.036766767501831055
556,Thor,infinity_war.txt,Yes. Why?,0.0,[ 1.9858463 -1.2380738],[ 1.5375975 -1.4545335],0.05365392565727234
557,Rocket,infinity_war.txt,"Look anything like that? [In fact, it looks exactly like that]",0.25,[ 1.8890314 -1.1729964],[ 1.7585238 -1.8551579],0.028733402490615845
558,Thor,infinity_war.txt,[Urgently] Go back to the pod.,0.0,[ 1.7738149 -1.0176153],[ 1.7029762 -1.7819153],0.022318631410598755
559,Thor,infinity_war.txt,"Eitri, wait! Stop!",0.0,[ 1.1374165  -0.34046158],[ 0.9822124 -1.1310254],0.05123722553253174
560,Eitri,infinity_war.txt,Thor?,0.0,[ 1.3858424 -0.5593797],[ 1.2686857 -1.2810466],0.026235759258270264
561,Thor,infinity_war.txt,What happened here?,0.0,[ 1.9749781 -1.0551207],[ 1.6559712 -1.6082379],0.023263365030288696
562,Eitri,infinity_war.txt,You were supposed to protect us. Asgard was supposed to protect us!,0.0,[ 0.6287141  -0.06320958],[ 1.0333241 -1.1735908],0.08605906367301941
563,Thor,infinity_war.txt,"Asgard is destroyed. [Thor scrambles to his feet and points. Eitri stop his attack on Thor. He now believes Thanos had destroyed Asgard and leaving him in a similar survivor role like Eitri himself.] Eitri, the glove. What did you do?",0.0,[ 1.6499193 -0.9377267],[ 1.2784798 -1.4991101],0.08400589227676392
564,Eitri,infinity_war.txt,"[He walks brokenly across the space to sit heavily, leaning against an ore skip. Rocket and Groot get to their feet, the sapling checking his game.] 300 dwarves lived on this ring. I thought if I did what he asked, they'd be safe. I made what he wanted. A device capable of harnessing the power of the stones. Then he killed everyone anyway. All except me. 'Your life is yours,' he said. 'But your hands are mine alone.' [He holds up his immobile metal fists, encased in hardened molten metal.]",-0.0833333333333333,[ 1.9137509 -1.0793949],[ 1.3346916 -1.5960506],0.13756057620048523
565,Thor,infinity_war.txt,"Eitri, this isn't about your hands. Every weapon you've ever designed",0.0,[ 1.705719  -0.9527268],[ 1.6552855 -1.7141819],0.07423070073127747
566,Peter Parker,infinity_war.txt,"[To Tony] Hey, what's going on?",0.0,[ 2.0776958 -1.1972468],[ 1.9458921 -2.1175315],0.024206876754760742
567,Stephen Strange,infinity_war.txt,I think we're here.,0.0,[ 1.013566   -0.18853521],[ 1.5929631 -1.4942069],0.05200338363647461
568,Tony Stark,infinity_war.txt,I don't think this rig has a self-park function. [Urgently] Get your hand into this steering gimbal. Close those around it. You understand?,0.0,[ 1.8355005 -1.2084149],[ 1.8566905 -1.7229495],0.04953327775001526
569,Peter Parker,infinity_war.txt,"Yep, got it.",0.0,[-0.05044296  0.66322964],[ 1.0721139 -0.9439905],0.03856930136680603
570,Tony Stark,infinity_war.txt,"This was meant for one big guy, so we gotta to move at the same time.",0.0,[ 1.7037643 -0.8252683],[ 1.5073894 -1.4752434],0.042065441608428955
571,Peter Parker,infinity_war.txt,Okay. Okay. Ready.,0.3999999999999999,[ 1.1687471  -0.17724803],[ 1.1158623 -1.0643955],0.026510089635849
572,Peter Parker,infinity_war.txt,We might wanna turn. Turn! Turn! Turn!!,0.0,[ 1.373492  -0.7381869],[ 1.4044343 -1.5095199],0.031064510345458984
573,Tony Stark,infinity_war.txt,[To Doctor Strange] You alright? [Panting] That was close. I owe you one.,-0.05,[ 1.6612954 -0.9694068],[ 1.8468449 -2.0879683],0.16939203441143036
574,Peter Parker,infinity_war.txt,"Let me just say, if aliens wind up implanting eggs in my chest or something, and I eat one of you, I'm sorry.",-0.5,[ 1.5119962 -0.8159511],[ 0.6644366 -0.8846996],0.17289391160011292
575,Tony Stark,infinity_war.txt,[While pointing at Peter] I don't wanna hear another single pop culture out of you for the rest of the trip. You understand?,-0.0714285714285714,[ 1.5814372  -0.82026225],[ 1.971441  -1.9992408],0.09390553832054138
576,Peter Parker,infinity_war.txt,I'm trying to say that... something is coming.,0.0,[ 1.683808   -0.75233066],[ 1.6802844 -1.6794869],0.058784663677215576
577,Drax,infinity_war.txt,"[Yelling] THANOS!!!! [He flings a blade at Doctor Strange, who neatly deflects it with a mystical shield, and in return sends the Cloak of Levitation at Drax's face, half-smothering him and throwing him to the floor. Star-Lord and Iron Man have a brief dogfight until a magnetic disc pins Iron Man face-first to a structure.]",-0.025,[ 1.3841206 -0.6530427],[ 1.1881315 -1.4805518],0.07172289490699768
578,Peter Parker,infinity_war.txt,[Crawling backwards frantically from an anxious-looking Mantis] AH! Whoawhoawhoawhoa! PLEASE DON'T PUT YOUR EGGS IN ME!,0.0,[ 1.7784891 -0.9035826],[ 0.4599464  -0.57925737],0.1069258600473404
579,Peter Quill,infinity_war.txt,"Stay down, clown!",-0.1944444444444444,[0.5601491  0.10995402],[ 0.5908499  -0.65717953],0.08731544017791748
580,Drax,infinity_war.txt,"[Struggling with the Cloak of Levitation] Die, blanket of death!",0.0,[ 1.8858289 -1.0444609],[ 1.5733231 -1.7971734],0.09881395101547241
581,Peter Quill,infinity_war.txt,"Alright, everybody, stay where you are... chill the F out. [Star-Lord powers off his helmet] I'm gonna ask you this one time. Where's Gamora?",0.0,[ 1.9824667 -1.0978401],[ 1.5266725 -1.6910629],0.09894877672195435
582,Tony Stark,infinity_war.txt,"[De-helmeting] Yeah, I'll do you one better. Who's Gamora?",0.5,[ 1.8817018 -1.0815313],[ 1.5611576 -1.6828398],0.10911431908607483
583,Drax,infinity_war.txt,I'll do you one better. Why is Gamora?,0.5,[ 2.0147548 -1.215838 ],[ 1.5735708 -1.6416003],0.1110420972108841
584,Peter Quill,infinity_war.txt,"Tell me where the girl is, or I swear to you, I'm gonna French-fry this little freak.",-0.1875,[ 2.209901  -1.2540958],[-0.29749978  0.27164397],0.171767920255661
585,Tony Stark,infinity_war.txt,"Let's do it! You shoot my guy, I blast him. Let's go! [Tony extends his nano-tech cannon, looking uncannily like an electric shark about to eat Drax's face.]",0.0,[ 1.4079471 -0.6240502],[ 0.93958604 -1.201944  ],0.16438405215740204
586,Drax,infinity_war.txt,"Do it, Quill! I can take it.",0.0,[ 1.7671952 -0.7916098],[ 1.1807914 -1.2140311],0.056762516498565674
587,Mantis,infinity_war.txt,"No, he can't take it!",0.0,[ 1.4880439  -0.63852644],[ 0.9510267 -0.9808664],0.10195609927177429
588,Stephen Strange,infinity_war.txt,[Completely deadpan] She's right. You can't.,-0.1321428571428571,[ 1.2589012  -0.43637067],[ 1.2352341 -1.0016025],0.12700116634368896
589,Peter Quill,infinity_war.txt,Oh yeah? You don't wanna tell me where she is? That's fine. I'll kill all three of you and beat it out of Thanos myself. [To Spider-Man] Starting with you.,0.2083333333333333,[ 1.6982678 -0.8155227],[ 0.6921473 -0.7930831],0.16465690732002258
590,Stephen Strange,infinity_war.txt,"Wait, what. Thanos? [Trying to inject clarity and sanity into the situation] Alright, let me ask you this one time",0.0,[ 1.3804443  -0.69278574],[ 1.8841041 -2.051214 ],0.043559521436691284
591,Peter Quill,infinity_war.txt,"What master do I serve? What am I supposed to say? ""Jesus""?",0.0,[ 2.0776472 -1.2462854],[ 1.6615235 -1.8019079],0.09825339913368225
592,Tony Stark,infinity_war.txt,[Getting it] You're from Earth?,0.0,[ 1.4914786  -0.86873436],[ 1.7942083 -1.9995698],0.027855992317199707
593,Peter Quill,infinity_war.txt,I'm not from Earth. I'm from Missouri.,0.0,[ 1.4270158 -0.8069448],[ 1.7645134 -1.9054902],0.032190918922424316
594,Tony Stark,infinity_war.txt,"Yeah, that's on Earth, dip-shit. What are you hassling us for?",0.0,[ 0.85601443 -0.39685917],[ 1.0878044 -1.2093338],0.11289560794830322
595,Peter Parker,infinity_war.txt,"[Sounding slightly crushed] So, you're not with Thanos?",-0.1,[ 1.0967236 -0.4550303],[ 1.753941  -1.9568319],0.06071808934211731
596,Peter Quill,infinity_war.txt,"[Indignantly] With Thanos?! No, I'm here to kill Thanos! He took my girl- Wai- who are you?",0.0,[ 1.9320672 -1.0576532],[ 1.009563  -1.1682624],0.15717945992946625
597,Peter Parker,infinity_war.txt,"[De-helmets] We're the Avengers, man.",0.0,[ 1.1069549  -0.19775012],[ 1.6304492 -1.690728 ],0.03977668285369873
598,Peter Quill,infinity_war.txt,Oh.,0.0,[0.23362726 0.3343799 ],[ 1.1222034 -0.9999814],0.03327369689941406
599,Mantis,infinity_war.txt,You're the ones Thor told us about!,0.0,[-0.37305695  0.7589449 ],[ 1.6315318 -1.72261  ],0.08556506037712097
600,Tony Stark,infinity_war.txt,You know Thor!?,0.0,[ 0.9711344 -0.3075926],[ 1.6683855 -1.6887203],0.04172465205192566
601,Peter Quill,infinity_war.txt,"Yeah. Tall guy, not that good-looking, [Peter gives him an incredulous look] needed saving.",0.0,[ 1.6965196 -1.0218436],[ 1.7607259 -1.8561476],0.054983824491500854
602,Rocket,infinity_war.txt,This is the plan? We're gonna hit him with a brick?,0.0,[0.34243956 0.2342855 ],[ 1.4631656 -1.5633832],0.06183040142059326
603,Eitri,infinity_war.txt,"It's a mold. A king's weapon. Meant to be the greatest in Asgard. In theory, it could even summon the Bifrost.",1.0,[ 1.5787722  -0.84852666],[ 1.0514203 -1.2124938],0.029367953538894653
604,Thor,infinity_war.txt,Did it have a name?,0.0,[ 2.3538735 -1.3806821],[ 1.7363056 -1.7078651],0.03852546215057373
605,Eitri,infinity_war.txt,Stormbreaker.,0.0,[ 0.6138855  -0.01273889],[ 1.0842808 -1.0457562],0.029179871082305908
606,Rocket,infinity_war.txt,That's a bit much.,0.2,[ 1.0864875 -0.3338176],[ 1.3151778 -1.2439232],0.09668239951133728
607,Thor,infinity_war.txt,So how do we make it?,0.0,[ 2.1603367 -1.2443578],[ 1.6126503 -1.6030692],0.09789860248565674
608,Eitri,infinity_war.txt,You'll have to restart the forge. Awaken the heart of a dying star.,0.0,[ 1.9545822 -1.0914215],[ 1.8833013 -1.9319777],0.035824328660964966
609,Thor,infinity_war.txt,"Rabbit, fire up the pod.",0.0,[ 1.5356703 -0.783325 ],[ 1.1651229 -1.3150082],0.02665942907333374
610,Peter Quill,infinity_war.txt,The heck happened to this planet? It's eight degrees off its axis. Gravitational pull is all over the place.,0.0,[ 1.5599265 -0.8288067],[ 1.1124228 -1.4701585],0.01733994483947754
611,Tony Stark,infinity_war.txt,"Yeah, we got one advantage. He's coming to us. We'll use it. All right, I have a plan. Or at least the beginnings of one. It's pretty simple. We draw him in, pin him down, get what we need. Definitely don't wanna dance with this guy. We just want the gauntlet.",0.0133597883597883,[ 2.01894   -1.1294651],[ 1.0995594 -1.2437333],0.16828402876853943
612,Tony Stark,infinity_war.txt,"Are you yawning? In the middle of this, while I'm breaking it down? Huh? Did you hear what I said?",-0.0777777777777777,[ 1.9287109 -1.1724042],[ 1.9419483 -1.9809144],0.12939661741256714
613,Drax,infinity_war.txt,"I stopped listening after you said, ""We need a plan.""",0.0,[ 1.1269695 -0.2997238],[ 1.9697258 -1.8427619],0.04670226573944092
614,Tony Stark,infinity_war.txt,"[To Quill] Okay, Mr. Clean is on his own page.",0.4888888888888889,[ 1.1042886  -0.36589772],[ 1.7056184 -1.8893012],0.07624104619026184
615,Peter Quill,infinity_war.txt,"See, ""not winging it"" isn't really what they do.",0.2,[-0.32997352  0.7541796 ],[ 1.703667  -1.5855733],0.0482574999332428
